datetime,HourlyDryBulbTemperature,HourlyWetBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySkyConditions,EnergyProduced(Wh)
2022-10-13 12:15:00,77.0,71.0,,74.0,SCT:04 21 SCT:04 27 SCT:04 32,1054.0
2022-10-13 13:15:00,75.0,68.0,,69.0,SCT:04 27 OVC:08 42,985.0
2022-10-13 14:15:00,77.0,70.0,,69.0,BKN:07 30 BKN:07 38 OVC:08 50,1163.0
2022-10-13 15:15:00,77.0,69.0,,65.0,SCT:04 34 BKN:07 50 BKN:07 60,919.0
2022-10-13 16:15:00,73.0,67.0,,74.0,OVC:08 60,626.0
2022-10-13 17:15:00,73.0,70.0,,83.0,OVC:08 60,129.0
2022-10-13 18:15:00,68.0,67.0,,94.0,CLR:00,200.0
2022-10-13 19:15:00,64.0,63.0,,94.0,CLR:00,0.0
2022-10-13 20:15:00,63.0,62.0,,94.0,SCT:04 2,0.0
2022-10-13 21:15:00,61.0,61.0,,100.0,SCT:04 2,0.0
2022-10-13 22:15:00,61.0,61.0,,100.0,SCT:04 2,0.0
2022-10-13 23:15:00,59.0,59.0,,100.0,CLR:00,0.0
2022-10-14 00:15:00,59.0,59.0,,100.0,CLR:00,0.0
2022-10-14 01:15:00,59.0,59.0,,100.0,SCT:04 22 BKN:07 47 OVC:08 70,0.0
2022-10-14 02:15:00,63.0,58.0,,77.0,SCT:04 37 SCT:04 46 SCT:04 70,0.0
2022-10-14 03:15:00,61.0,57.0,,77.0,CLR:00,0.0
2022-10-14 04:15:00,59.0,56.0,,82.0,CLR:00,0.0
2022-10-14 05:15:00,54.0,53.0,,94.0,CLR:00,0.0
2022-10-14 06:15:00,55.0,54.0,,94.0,OVC:08 18,0.0
2022-10-14 07:15:00,59.0,57.0,,88.0,SCT:04 50,1.0
2022-10-14 08:15:00,61.0,56.0,,72.0,CLR:00,120.0
2022-10-14 09:15:00,63.0,56.0,,64.0,CLR:00,105.0
2022-10-14 10:15:00,66.0,57.0,,56.0,CLR:00,494.0
2022-10-14 11:15:00,68.0,58.0,,53.0,CLR:00,1001.0
2022-10-14 12:15:00,70.0,57.0,,40.0,CLR:00,1364.0
2022-10-14 13:15:00,72.0,57.0,,36.0,CLR:00,1612.0
2022-10-14 14:15:00,72.0,57.0,,36.0,CLR:00,1750.0
2022-10-14 15:15:00,72.0,57.0,,36.0,CLR:00,1677.0
2022-10-14 16:15:00,72.0,57.0,,38.0,CLR:00,1511.0
2022-10-14 17:15:00,63.0,58.0,,73.0,CLR:00,1096.0
2022-10-14 18:15:00,55.0,53.0,,88.0,CLR:00,220.0
2022-10-14 19:15:00,54.0,53.0,,94.0,CLR:00,0.0
2022-10-14 20:15:00,52.0,51.0,,94.0,CLR:00,0.0
2022-10-14 21:15:00,50.0,50.0,,100.0,CLR:00,0.0
2022-10-14 22:15:00,48.0,47.0,,94.0,CLR:00,0.0
2022-10-14 23:15:00,46.0,46.0,,100.0,CLR:00,0.0
2022-10-15 00:15:00,46.0,46.0,,100.0,CLR:00,0.0
2022-10-15 01:15:00,45.0,45.0,,100.0,CLR:00,0.0
2022-10-15 02:15:00,45.0,45.0,,100.0,CLR:00,0.0
2022-10-15 03:15:00,43.0,43.0,,100.0,CLR:00,0.0
2022-10-15 04:15:00,43.0,43.0,,100.0,CLR:00,0.0
2022-10-15 05:15:00,43.0,43.0,,100.0,CLR:00,0.0
2022-10-15 06:15:00,41.0,41.0,,100.0,CLR:00,0.0
2022-10-15 07:15:00,45.0,44.0,,93.0,CLR:00,1.0
2022-10-15 08:15:00,52.0,52.0,,100.0,CLR:00,61.0
2022-10-15 09:15:00,63.0,58.0,,77.0,CLR:00,99.0
2022-10-15 10:15:00,70.0,59.0,,50.0,CLR:00,479.0
2022-10-15 11:15:00,72.0,58.0,,41.0,CLR:00,982.0
2022-10-15 12:15:00,75.0,59.0,,34.0,CLR:00,1357.0
2022-10-15 13:15:00,77.0,59.0,,32.0,CLR:00,1636.0
2022-10-15 14:15:00,77.0,60.0,,34.0,CLR:00,1729.0
2022-10-15 15:15:00,77.0,59.0,,32.0,CLR:00,1701.0
2022-10-15 16:15:00,77.0,61.0,,36.0,CLR:00,1378.0
2022-10-15 17:15:00,68.0,60.0,,64.0,CLR:00,1043.0
2022-10-15 18:15:00,61.0,58.0,,83.0,CLR:00,145.0
2022-10-15 19:15:00,55.0,54.0,,94.0,CLR:00,0.0
2022-10-15 20:15:00,55.0,54.0,,94.0,CLR:00,0.0
2022-10-15 21:15:00,54.0,53.0,,94.0,CLR:00,0.0
2022-10-15 22:15:00,52.0,52.0,,100.0,CLR:00,0.0
2022-10-15 23:15:00,52.0,51.0,,94.0,CLR:00,0.0
2022-10-16 00:15:00,52.0,51.0,,94.0,CLR:00,0.0
2022-10-16 01:15:00,50.0,50.0,,100.0,CLR:00,0.0
2022-10-16 02:15:00,50.0,49.0,,94.0,CLR:00,0.0
2022-10-16 03:15:00,48.0,47.0,,94.0,CLR:00,0.0
2022-10-16 04:15:00,48.0,47.0,,94.0,CLR:00,0.0
2022-10-16 05:15:00,46.0,46.0,,100.0,CLR:00,0.0
2022-10-16 06:15:00,46.0,46.0,,100.0,CLR:00,0.0
2022-10-16 07:15:00,50.0,50.0,,100.0,CLR:00,0.0
2022-10-16 08:15:00,59.0,56.0,,82.0,CLR:00,82.0
2022-10-16 09:15:00,66.0,59.0,,64.0,CLR:00,135.0
2022-10-16 10:15:00,72.0,62.0,,57.0,CLR:00,467.0
2022-10-16 11:15:00,77.0,65.0,,51.0,CLR:00,943.0
2022-10-16 12:15:00,77.0,65.0,,51.0,CLR:00,1091.0
2022-10-16 13:15:00,79.0,65.0,,45.0,CLR:00,1053.0
2022-10-16 14:15:00,81.0,65.0,,42.0,CLR:00,1506.0
2022-10-16 15:15:00,79.0,66.0,,48.0,CLR:00,1518.0
2022-10-16 16:15:00,77.0,67.0,,57.0,CLR:00,964.0
2022-10-16 17:15:00,70.0,66.0,,78.0,CLR:00,385.0
2022-10-16 18:15:00,64.0,63.0,,94.0,CLR:00,10.0
2022-10-16 19:15:00,63.0,62.0,,94.0,CLR:00,0.0
2022-10-16 20:15:00,61.0,61.0,,100.0,CLR:00,0.0
2022-10-16 21:15:00,59.0,59.0,,100.0,CLR:00,0.0
2022-10-16 22:15:00,64.0,60.0,,78.0,CLR:00,0.0
2022-10-16 23:15:00,64.0,61.0,,83.0,SCT:04 100,0.0
2022-10-17 00:15:00,64.0,61.0,,83.0,OVC:08 110,0.0
2022-10-17 01:15:00,63.0,61.0,,88.0,OVC:08 110,0.0
2022-10-17 02:15:00,61.0,60.0,,94.0,BKN:07 110,0.0
2022-10-17 03:15:00,61.0,60.0,,94.0,CLR:00,0.0
2022-10-17 04:15:00,59.0,59.0,,100.0,SCT:04 120,0.0
2022-10-17 05:15:00,61.0,60.0,,94.0,SCT:04 120,0.0
2022-10-17 06:15:00,61.0,60.0,,94.0,SCT:04 70 OVC:08 110,0.0
2022-10-17 07:15:00,59.0,59.0,,100.0,CLR:00,0.0
2022-10-17 08:15:00,63.0,61.0,,88.0,SCT:04 110,53.0
2022-10-17 09:15:00,68.0,63.0,,73.0,CLR:00,201.0
2022-10-17 10:15:00,70.0,63.0,,69.0,CLR:00,652.0
2022-10-17 11:15:00,73.0,64.0,,61.0,CLR:00,892.0
2022-10-17 12:15:00,77.0,66.0,,54.0,CLR:00,1285.0
2022-10-17 13:15:00,79.0,67.0,,51.0,SCT:04 49,1543.0
2022-10-17 14:15:00,79.0,67.0,,51.0,SCT:04 50,1303.0
2022-10-17 15:15:00,79.0,66.0,,48.0,SCT:04 60 OVC:08 75,1158.0
2022-10-17 16:15:00,77.0,64.0,,47.0,SCT:04 70 BKN:07 80,645.0
2022-10-17 17:15:00,75.0,63.0,,47.0,CLR:00,729.0
2022-10-17 18:15:00,72.0,61.0,,53.0,CLR:00,80.0
2022-10-17 19:15:00,72.0,61.0,,53.0,SCT:04 70,0.0
2022-10-17 20:15:00,70.0,61.0,,60.0,SCT:04 65 SCT:04 80 SCT:04 100,0.0
2022-10-17 21:15:00,68.0,60.0,,64.0,SCT:04 70,0.0
2022-10-17 22:15:00,61.0,58.0,,83.0,SCT:04 46,0.0
2022-10-17 23:15:00,61.0,58.0,,83.0,CLR:00,0.0
2022-10-18 00:15:00,55.0,54.0,,94.0,CLR:00,0.0
2022-10-18 01:15:00,59.0,55.0,,77.0,CLR:00,0.0
2022-10-18 02:15:00,55.0,50.0,,67.0,CLR:00,0.0
2022-10-18 03:15:00,54.0,48.0,,63.0,CLR:00,0.0
2022-10-18 04:15:00,52.0,46.0,,62.0,CLR:00,0.0
2022-10-18 05:15:00,50.0,45.0,,67.0,CLR:00,0.0
2022-10-18 06:15:00,48.0,43.0,,62.0,CLR:00,0.0
2022-10-18 07:15:00,48.0,41.0,,54.0,CLR:00,0.0
2022-10-18 08:15:00,50.0,42.0,,50.0,CLR:00,63.0
2022-10-18 09:15:00,52.0,43.0,,47.0,CLR:00,98.0
2022-10-18 10:15:00,52.0,43.0,,47.0,CLR:00,492.0
2022-10-18 11:15:00,55.0,45.0,,41.0,CLR:00,1028.0
2022-10-18 12:15:00,55.0,44.0,,38.0,CLR:00,1433.0
2022-10-18 13:15:00,57.0,45.0,,36.0,CLR:00,1673.0
2022-10-18 14:15:00,59.0,46.0,,34.0,CLR:00,1830.0
2022-10-18 15:15:00,59.0,46.0,,34.0,CLR:00,1847.0
2022-10-18 16:15:00,57.0,45.0,,36.0,CLR:00,1617.0
2022-10-18 17:15:00,54.0,44.0,,44.0,BKN:07 70,1219.0
2022-10-18 18:15:00,46.0,42.0,,71.0,BKN:07 70,158.0
2022-10-18 19:15:00,45.0,42.0,,81.0,BKN:07 70,0.0
2022-10-18 20:15:00,46.0,41.0,,62.0,CLR:00,0.0
2022-10-18 21:15:00,45.0,40.0,,66.0,CLR:00,0.0
2022-10-18 22:15:00,41.0,39.0,,81.0,CLR:00,0.0
2022-10-18 23:15:00,39.0,37.0,,81.0,CLR:00,0.0
2022-10-19 00:15:00,36.0,35.0,,93.0,CLR:00,0.0
2022-10-19 01:15:00,36.0,35.0,,93.0,CLR:00,0.0
2022-10-19 02:15:00,34.0,34.0,,100.0,CLR:00,0.0
2022-10-19 03:15:00,36.0,34.0,,87.0,CLR:00,0.0
2022-10-19 04:15:00,34.0,33.0,,93.0,CLR:00,0.0
2022-10-19 05:15:00,34.0,33.0,,93.0,CLR:00,0.0
2022-10-19 06:15:00,32.0,32.0,,100.0,CLR:00,0.0
2022-10-19 07:15:00,34.0,33.0,,93.0,CLR:00,2.0
2022-10-19 08:15:00,43.0,39.0,,71.0,CLR:00,65.0
2022-10-19 09:15:00,50.0,43.0,,54.0,CLR:00,94.0
2022-10-19 10:15:00,52.0,43.0,,47.0,CLR:00,484.0
2022-10-19 11:15:00,54.0,44.0,,44.0,CLR:00,1021.0
2022-10-19 12:15:00,55.0,45.0,,41.0,CLR:00,1450.0
2022-10-19 13:15:00,59.0,47.0,,36.0,CLR:00,1704.0
2022-10-19 14:15:00,59.0,47.0,,36.0,CLR:00,1788.0
2022-10-19 15:15:00,59.0,47.0,,36.0,CLR:00,1792.0
2022-10-19 16:15:00,59.0,47.0,,36.0,CLR:00,1601.0
2022-10-19 17:15:00,54.0,45.0,,47.0,CLR:00,1074.0
2022-10-19 18:15:00,45.0,42.0,,81.0,CLR:00,133.0
2022-10-19 19:15:00,41.0,39.0,,87.0,CLR:00,0.0
2022-10-19 20:15:00,39.0,38.0,,93.0,CLR:00,0.0
2022-10-19 21:15:00,37.0,37.0,,93.0,CLR:00,0.0
2022-10-19 22:15:00,36.0,36.0,,100.0,CLR:00,0.0
2022-10-19 23:15:00,36.0,35.0,,93.0,CLR:00,0.0
2022-10-20 00:15:00,34.0,34.0,,100.0,CLR:00,0.0
2022-10-20 01:15:00,34.0,34.0,,100.0,CLR:00,0.0
2022-10-20 02:15:00,34.0,33.0,,93.0,CLR:00,0.0
2022-10-20 03:15:00,32.0,32.0,,100.0,CLR:00,0.0
2022-10-20 04:15:00,32.0,32.0,,100.0,CLR:00,0.0
2022-10-20 05:15:00,32.0,32.0,,100.0,CLR:00,0.0
2022-10-20 06:15:00,32.0,32.0,,100.0,CLR:00,0.0
2022-10-20 07:15:00,32.0,32.0,,100.0,CLR:00,0.0
2022-10-20 08:15:00,41.0,39.0,,87.0,CLR:00,63.0
2022-10-20 09:15:00,52.0,47.0,,67.0,CLR:00,99.0
2022-10-20 10:15:00,59.0,48.0,,42.0,CLR:00,473.0
2022-10-20 11:15:00,61.0,49.0,,39.0,CLR:00,985.0
2022-10-20 12:15:00,63.0,49.0,,34.0,CLR:00,1335.0
2022-10-20 13:15:00,64.0,50.0,,34.0,CLR:00,1653.0
2022-10-20 14:15:00,64.0,50.0,,32.0,CLR:00,1758.0
2022-10-20 15:15:00,64.0,50.0,,32.0,CLR:00,1734.0
2022-10-20 16:15:00,63.0,49.0,,34.0,CLR:00,1528.0
2022-10-20 17:15:00,55.0,48.0,,59.0,CLR:00,1087.0
2022-10-20 18:15:00,46.0,45.0,,87.0,CLR:00,103.0
2022-10-20 20:15:00,43.0,42.0,,93.0,CLR:00,0.0
2022-10-20 21:15:00,41.0,40.0,,93.0,CLR:00,0.0
2022-10-20 22:15:00,37.0,37.0,,100.0,CLR:00,0.0
2022-10-20 23:15:00,37.0,37.0,,100.0,CLR:00,0.0
2022-10-21 00:15:00,37.0,37.0,,93.0,CLR:00,0.0
2022-10-21 01:15:00,36.0,36.0,,100.0,CLR:00,0.0
2022-10-21 02:15:00,34.0,34.0,,100.0,CLR:00,0.0
2022-10-21 03:15:00,34.0,34.0,,100.0,CLR:00,0.0
2022-10-21 04:15:00,34.0,33.0,,93.0,CLR:00,0.0
2022-10-21 05:15:00,34.0,33.0,,93.0,CLR:00,0.0
2022-10-21 06:15:00,32.0,32.0,,100.0,CLR:00,0.0
2022-10-21 07:15:00,34.0,34.0,,100.0,CLR:00,1.0
2022-10-21 08:15:00,45.0,43.0,,87.0,CLR:00,66.0
2022-10-21 09:15:00,55.0,50.0,,67.0,CLR:00,99.0
2022-10-21 10:15:00,63.0,51.0,,42.0,CLR:00,460.0
2022-10-21 11:15:00,66.0,51.0,,32.0,CLR:00,927.0
2022-10-21 12:15:00,68.0,52.0,,30.0,CLR:00,1359.0
2022-10-21 13:15:00,70.0,53.0,,29.0,CLR:00,1588.0
2022-10-21 14:15:00,70.0,52.0,,27.0,CLR:00,1692.0
2022-10-21 15:15:00,70.0,52.0,,27.0,CLR:00,1668.0
2022-10-21 16:15:00,68.0,52.0,,28.0,CLR:00,1423.0
2022-10-21 17:15:00,55.0,50.0,,67.0,CLR:00,1012.0
2022-10-21 18:15:00,50.0,48.0,,82.0,CLR:00,90.0
2022-10-21 19:15:00,46.0,45.0,,87.0,CLR:00,0.0
2022-10-21 20:15:00,43.0,43.0,,100.0,CLR:00,0.0
2022-10-21 21:15:00,43.0,42.0,,93.0,CLR:00,0.0
2022-10-21 22:15:00,41.0,41.0,,100.0,CLR:00,0.0
2022-10-21 23:15:00,41.0,40.0,,93.0,CLR:00,0.0
2022-10-22 00:15:00,41.0,40.0,,93.0,CLR:00,0.0
2022-10-22 01:15:00,39.0,38.0,,93.0,CLR:00,0.0
2022-10-22 02:15:00,41.0,41.0,,100.0,OVC:08 44,0.0
2022-10-22 03:15:00,43.0,43.0,,100.0,OVC:08 50,0.0
2022-10-22 04:15:00,45.0,45.0,,100.0,SCT:04 41 OVC:08 50,0.0
2022-10-22 05:15:00,46.0,46.0,,93.0,SCT:04 41 BKN:07 60,0.0
2022-10-22 06:15:00,45.0,45.0,,100.0,OVC:08 39,0.0
2022-10-22 07:15:00,50.0,49.0,,94.0,OVC:08 43,0.0
2022-10-22 08:15:00,55.0,51.0,,77.0,CLR:00,70.0
2022-10-22 09:15:00,63.0,54.0,,52.0,CLR:00,114.0
2022-10-22 10:15:00,68.0,56.0,,43.0,SCT:04 42,389.0
2022-10-22 11:15:00,70.0,57.0,,40.0,CLR:00,936.0
2022-10-22 12:15:00,72.0,57.0,,38.0,CLR:00,1317.0
2022-10-22 13:15:00,73.0,59.0,,41.0,SCT:04 43,1616.0
2022-10-22 14:15:00,73.0,59.0,,41.0,CLR:00,1650.0
2022-10-22 15:15:00,73.0,60.0,,44.0,CLR:00,1615.0
2022-10-22 16:15:00,72.0,60.0,,47.0,CLR:00,1400.0
2022-10-22 17:15:00,68.0,59.0,,56.0,CLR:00,997.0
2022-10-22 18:15:00,59.0,56.0,,82.0,CLR:00,18.0
2022-10-22 19:15:00,54.0,53.0,,94.0,CLR:00,0.0
2022-10-22 20:15:00,54.0,53.0,,94.0,CLR:00,0.0
2022-10-22 21:15:00,52.0,51.0,,94.0,CLR:00,0.0
2022-10-22 22:15:00,54.0,53.0,,94.0,CLR:00,0.0
2022-10-22 23:15:00,52.0,51.0,,94.0,CLR:00,0.0
2022-10-23 00:15:00,52.0,51.0,,94.0,CLR:00,0.0
2022-10-23 01:15:00,55.0,53.0,,88.0,CLR:00,0.0
2022-10-23 02:15:00,54.0,53.0,,94.0,CLR:00,0.0
2022-10-23 03:15:00,52.0,51.0,,94.0,CLR:00,0.0
2022-10-23 04:15:00,52.0,50.0,,88.0,CLR:00,0.0
2022-10-23 05:15:00,52.0,49.0,,82.0,CLR:00,0.0
2022-10-23 06:15:00,50.0,48.0,,82.0,CLR:00,0.0
2022-10-23 07:15:00,52.0,49.0,,77.0,CLR:00,5.0
2022-10-23 08:15:00,52.0,49.0,,82.0,CLR:00,67.0
2022-10-23 09:15:00,55.0,50.0,,72.0,CLR:00,172.0
2022-10-23 10:15:00,61.0,55.0,,68.0,CLR:00,567.0
2022-10-23 11:15:00,66.0,58.0,,60.0,CLR:00,916.0
2022-10-23 12:15:00,70.0,60.0,,53.0,CLR:00,1569.0
2022-10-23 13:15:00,72.0,60.0,,47.0,CLR:00,1674.0
2022-10-23 14:15:00,70.0,60.0,,53.0,CLR:00,1275.0
2022-10-23 15:15:00,72.0,62.0,,53.0,CLR:00,1088.0
2022-10-23 16:15:00,70.0,61.0,,57.0,OVC:08 32,1348.0
2022-10-23 17:15:00,68.0,60.0,,60.0,OVC:08 28,282.0
2022-10-23 18:15:00,66.0,60.0,,68.0,OVC:08 28,0.0
2022-10-23 19:15:00,66.0,60.0,,68.0,OVC:08 26,0.0
2022-10-23 20:15:00,64.0,59.0,,73.0,OVC:08 28,0.0
2022-10-23 21:15:00,63.0,58.0,,77.0,OVC:08 26,0.0
2022-10-23 22:15:00,63.0,58.0,,77.0,OVC:08 20,0.0
2022-10-23 23:15:00,61.0,58.0,,83.0,OVC:08 13,0.0
2022-10-24 00:15:00,61.0,58.0,,83.0,OVC:08 11,0.0
2022-10-24 01:15:00,61.0,58.0,,83.0,OVC:08 11,0.0
2022-10-24 02:15:00,61.0,58.0,,83.0,OVC:08 11,0.0
2022-10-24 03:15:00,61.0,58.0,,83.0,OVC:08 13,0.0
2022-10-24 04:15:00,59.0,57.0,,88.0,OVC:08 15,0.0
2022-10-24 05:15:00,55.0,55.0,,100.0,BKN:07 15,0.0
2022-10-24 06:15:00,52.0,52.0,,100.0,CLR:00,0.0
2022-10-24 07:15:00,54.0,54.0,,100.0,CLR:00,0.0
2022-10-24 08:15:00,61.0,58.0,,83.0,BKN:07 10,56.0
2022-10-24 09:15:00,63.0,58.0,,77.0,SCT:04 14,95.0
2022-10-24 10:15:00,66.0,60.0,,68.0,CLR:00,429.0
2022-10-24 11:15:00,70.0,61.0,,60.0,CLR:00,952.0
2022-10-24 12:15:00,72.0,62.0,,57.0,CLR:00,1324.0
2022-10-24 13:15:00,75.0,64.0,,54.0,CLR:00,1528.0
2022-10-24 14:15:00,73.0,62.0,,53.0,CLR:00,1655.0
2022-10-24 15:15:00,77.0,64.0,,47.0,CLR:00,1632.0
2022-10-24 16:15:00,75.0,63.0,,50.0,CLR:00,1412.0
2022-10-24 17:15:00,64.0,61.0,,83.0,CLR:00,973.0
2022-10-24 18:15:00,61.0,59.0,,88.0,CLR:00,50.0
2022-10-24 19:15:00,57.0,56.0,,94.0,CLR:00,0.0
2022-10-24 20:15:00,55.0,54.0,,94.0,CLR:00,0.0
2022-10-24 21:15:00,54.0,53.0,,94.0,CLR:00,0.0
2022-10-24 22:15:00,52.0,51.0,,94.0,CLR:00,0.0
2022-10-24 23:15:00,50.0,50.0,,100.0,CLR:00,0.0
2022-10-25 00:15:00,50.0,49.0,,94.0,CLR:00,0.0
2022-10-25 01:15:00,48.0,48.0,,100.0,CLR:00,0.0
2022-10-25 02:15:00,46.0,46.0,,100.0,BKN:07 3,0.0
2022-10-25 03:15:00,50.0,50.0,,100.0,OVC:08 3,0.0
2022-10-25 04:15:00,54.0,53.0,,94.0,OVC:08 3,0.0
2022-10-25 05:15:00,54.0,54.0,,100.0,OVC:08 3,0.0
2022-10-25 06:15:00,54.0,54.0,,100.0,OVC:08 3,0.0
2022-10-25 07:15:00,55.0,55.0,,100.0,OVC:08 3,0.0
2022-10-25 08:15:00,55.0,55.0,,100.0,OVC:08 3,66.0
2022-10-25 09:15:00,55.0,55.0,,100.0,OVC:08 3,214.0
2022-10-25 10:15:00,57.0,57.0,,100.0,OVC:08 3,338.0
2022-10-25 11:15:00,59.0,59.0,,100.0,OVC:08 3,493.0
2022-10-25 12:15:00,61.0,60.0,,94.0,OVC:08 5,420.0
2022-10-25 13:15:00,63.0,61.0,,88.0,OVC:08 9,607.0
2022-10-25 14:15:00,68.0,63.0,,73.0,BKN:07 15,1705.0
2022-10-25 15:15:00,70.0,63.0,,69.0,CLR:00,1628.0
2022-10-25 16:15:00,70.0,63.0,,69.0,CLR:00,1415.0
2022-10-25 17:15:00,61.0,61.0,,100.0,CLR:00,603.0
2022-10-25 18:15:00,59.0,58.0,,94.0,CLR:00,22.0
2022-10-25 19:15:00,55.0,55.0,,100.0,CLR:00,0.0
2022-10-25 20:15:00,54.0,54.0,,100.0,SCT:04 3,0.0
2022-10-25 21:15:00,52.0,52.0,,100.0,SCT:04 2,0.0
2022-10-25 22:15:00,52.0,52.0,,100.0,CLR:00,0.0
2022-10-25 23:15:00,52.0,52.0,,100.0,SCT:04 3,0.0
2022-10-26 00:15:00,52.0,52.0,,100.0,SCT:04 6,0.0
2022-10-26 01:15:00,54.0,54.0,,100.0,OVC:08 2,0.0
2022-10-26 02:15:00,55.0,55.0,,100.0,OVC:08 2,0.0
2022-10-26 03:15:00,55.0,55.0,,100.0,OVC:08 2,0.0
2022-10-26 04:15:00,57.0,57.0,,100.0,OVC:08 2,0.0
2022-10-26 05:15:00,57.0,57.0,,100.0,OVC:08 2,0.0
2022-10-26 06:15:00,59.0,59.0,,100.0,OVC:08 2,0.0
2022-10-26 07:15:00,59.0,59.0,,100.0,OVC:08 2,0.0
2022-10-26 08:15:00,61.0,61.0,,100.0,OVC:08 2,53.0
2022-10-26 09:15:00,61.0,61.0,,100.0,OVC:08 4,121.0
2022-10-26 10:15:00,63.0,62.0,,94.0,BKN:07 6 OVC:08 19,335.0
2022-10-26 11:15:00,64.0,62.0,,88.0,OVC:08 10,252.0
2022-10-26 12:15:00,68.0,65.0,,83.0,BKN:07 14 OVC:08 22,478.0
2022-10-26 13:15:00,73.0,67.0,,69.0,BKN:07 26 OVC:08 30,685.0
2022-10-26 14:15:00,72.0,66.0,,73.0,OVC:08 29,405.0
2022-10-26 15:15:00,70.0,66.0,,83.0,BKN:07 27 OVC:08 34,84.0
2022-10-26 16:15:00,70.0,66.0,,83.0,OVC:08 25,91.0
2022-10-26 17:15:00,70.0,66.0,,83.0,SCT:04 19 OVC:08 42,792.0
2022-10-26 18:15:00,64.0,63.0,,94.0,SCT:04 44 OVC:08 50,4.0
2022-10-26 19:15:00,63.0,63.0,,100.0,SCT:04 49 BKN:07 60,0.0
2022-10-26 20:15:00,61.0,60.0,,94.0,OVC:08 2,0.0
2022-10-26 21:15:00,57.0,57.0,,100.0,OVC:08 2,0.0
2022-10-26 22:15:00,55.0,55.0,,100.0,OVC:08 2,0.0
2022-10-26 23:15:00,54.0,54.0,,100.0,OVC:08 2,0.0
2022-10-27 00:15:00,54.0,54.0,,100.0,OVC:08 2,0.0
2022-10-27 01:15:00,55.0,54.0,,94.0,CLR:00,0.0
2022-10-27 02:15:00,55.0,53.0,,88.0,CLR:00,0.0
2022-10-27 03:15:00,55.0,52.0,,82.0,CLR:00,0.0
2022-10-27 04:15:00,55.0,51.0,,77.0,CLR:00,0.0
2022-10-27 05:15:00,54.0,51.0,,82.0,CLR:00,0.0
2022-10-27 06:15:00,54.0,51.0,,82.0,CLR:00,0.0
2022-10-27 07:15:00,54.0,51.0,,82.0,CLR:00,0.0
2022-10-27 08:15:00,59.0,54.0,,72.0,CLR:00,56.0
2022-10-27 09:15:00,61.0,55.0,,68.0,OVC:08 42,192.0
2022-10-27 10:15:00,61.0,55.0,,68.0,SCT:04 43 OVC:08 49,395.0
2022-10-27 11:15:00,64.0,55.0,,56.0,BKN:07 55,577.0
2022-10-27 12:15:00,68.0,57.0,,49.0,CLR:00,1287.0
2022-10-27 13:15:00,68.0,57.0,,49.0,CLR:00,1535.0
2022-10-27 14:15:00,70.0,59.0,,50.0,CLR:00,1651.0
2022-10-27 15:15:00,68.0,58.0,,53.0,CLR:00,1619.0
2022-10-27 16:15:00,68.0,58.0,,53.0,CLR:00,1405.0
2022-10-27 17:15:00,63.0,56.0,,64.0,CLR:00,949.0
2022-10-27 18:15:00,61.0,55.0,,68.0,BKN:07 60,24.0
2022-10-27 19:15:00,55.0,52.0,,82.0,CLR:00,0.0
2022-10-27 20:15:00,59.0,54.0,,72.0,OVC:08 60,0.0
2022-10-27 21:15:00,59.0,54.0,,72.0,OVC:08 60,0.0
2022-10-27 22:15:00,57.0,53.0,,77.0,OVC:08 60,0.0
2022-10-27 23:15:00,55.0,52.0,,82.0,OVC:08 60,0.0
2022-10-28 00:15:00,50.0,49.0,,94.0,SCT:04 65,0.0
2022-10-28 01:15:00,52.0,50.0,,88.0,BKN:07 65,0.0
2022-10-28 02:15:00,50.0,48.0,,88.0,CLR:00,0.0
2022-10-28 03:15:00,50.0,48.0,,82.0,CLR:00,0.0
2022-10-28 04:15:00,52.0,49.0,,82.0,OVC:08 60,0.0
2022-10-28 05:15:00,52.0,49.0,,82.0,SCT:04 60,0.0
2022-10-28 06:15:00,50.0,48.0,,82.0,BKN:07 55,0.0
2022-10-28 07:15:00,50.0,48.0,,82.0,SCT:04 55,0.0
2022-10-28 08:15:00,54.0,50.0,,77.0,OVC:08 50,98.0
2022-10-28 09:15:00,59.0,53.0,,68.0,OVC:08 50,221.0
2022-10-28 10:15:00,61.0,55.0,,68.0,OVC:08 50,470.0
2022-10-28 11:15:00,63.0,57.0,,68.0,OVC:08 50,705.0
2022-10-28 12:15:00,63.0,57.0,,68.0,BKN:07 50 OVC:08 65,544.0
2022-10-28 13:15:00,64.0,57.0,,64.0,OVC:08 50,588.0
2022-10-28 14:15:00,64.0,58.0,,68.0,SCT:04 30 OVC:08 50,422.0
2022-10-28 15:15:00,64.0,58.0,,68.0,OVC:08 50,321.0
2022-10-28 16:15:00,64.0,58.0,,68.0,OVC:08 28,154.0
2022-10-28 17:15:00,61.0,57.0,,77.0,BKN:07 20 BKN:07 25 OVC:08 47,37.0
2022-10-28 18:15:00,59.0,57.0,,88.0,OVC:08 18,0.0
2022-10-28 19:15:00,57.0,56.0,,94.0,OVC:08 14,0.0
2022-10-28 20:15:00,55.0,55.0,0.01,100.0,BKN:07 12 BKN:07 26 OVC:08 36,0.0
2022-10-28 21:15:00,55.0,55.0,,100.0,SCT:04 9 BKN:07 35 OVC:08 44,0.0
